"year","runtime","director","writer","unknown","action","adventure","animation","children","comedy","crime","documentary","drama","fantasy","film.noir","horror","musical","mystery","romance","sci.fi","thriller","war","western"
1996,"94","nm0000484","nm0020068",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"84","nm0589106","nm0000491",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"115","nm0001353","nm0587518",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1991,"98","nm0001425","nm0001425",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"158","nm0000694","nm0000694",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1996,"84","nm0001302","nm0001302",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"103","nm0366004","nm0366004",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"118","nm0000934","nm0000934",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"107","nm0773603","nm0100765",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"104","nm0381273","nm0381273",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997,"109","nm0858525","nm0089676",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"89","nm0515891","nm0143596",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1997,"92","nm0592400","nm0771494",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"93","nm0742428","nm0623297",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"115","nm0922346","nm0003298",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"95","nm0000114","nm0000114",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"101","nm0000264","nm0000264",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"111","nm0000247","nm0000247",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1944,"114","nm0002030","nm0049721",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1963,"138","nm0000019","nm0000019",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"80","nm0001554","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1997,"98","nm0718645","nm0304665",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"97","nm0331296","nm0941173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"105","nm0258066","nm0835732",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1997,"94","nm0037278","nm0788583",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"104","nm0467646","nm0712753",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"101","nm0222043","nm0425756",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"88","nm0287198","nm0866063",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"92","nm0790715","nm0465199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"94","nm0677951","nm0002657",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"119","nm0770650","nm0683912",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0254786","nm0122484",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"95","nm0000241","nm0597857",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"98","nm0005509","nm0325271",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"103","nm0429517","nm0204313",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,"115","nm0083279","nm0143558",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1997,"118","nm0835732","nm0835732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"242","nm0000110","nm0000636",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"96","nm0071611","nm0001459",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"101","nm0000345","nm0304665",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"102","nm0322865","nm0835732",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1995,"85","nm0314104","nm0076602",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"112","nm0000165","nm0462895",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"122","nm0001837","nm0947913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"107","nm0000887","nm0291082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"117","nm0000601","nm0304665",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"96","nm0122653","nm0122653",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1996,"108","nm0934863","nm0330195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,"104","nm0000581","nm0242897",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"114","nm0677953","nm0140643",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"88","nm0000316","nm0831290",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"102","nm0322128","nm0454783",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"96","nm0145309","nm0558533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"106","nm0533564","nm0000188",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"94","nm0868219","nm0868219",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1996,"98","nm0716257","nm0716257",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"126","nm0000816","nm0574830",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"89","nm0054077","nm0005541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"96","nm0006625","nm0070676",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"129","nm0363326","nm0363326",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"110","nm0000853","nm0300004",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"97","nm0190859","nm0481418",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1947,"86","nm0229424","nm0112218",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1982,"86","nm0716585","nm0006129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1995,"78","nm0920425","nm0504327",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"91","nm0027572","nm0005562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"113","nm0868153","nm0868153",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"105","nm0001325","nm0001325",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1995,"90","nm0001139","nm0001139",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94","nm0902939","nm0083326",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94","nm0104481","nm0911750",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,"89","nm0000965","nm0388076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1994,"99","nm0001774","nm0157536",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"99","nm0471461","nm0222757",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"80","nm0002653","nm0176497",0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,"101","nm0848092","nm0848092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1988,"74","nm0780117","nm0314788",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"80","nm0668500","nm0668500",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1994,"80","nm0061944","nm0061944",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0102929","nm0102929",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"120","nm0834201","nm0372877",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"94","nm0000228","nm0287147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1995,"117","nm0086282","nm0086282",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"109","nm0000853","nm0365659",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"110","nm0459170","nm0459170",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"90","nm0576509","nm0770360",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"93","nm0007139","nm0597857",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"121","nm0000957","nm0003662",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1993,"107","nm0637518","nm0000390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1977,"128","nm0089940","nm0589316",0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,"112","nm0005190","nm0438230",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95","nm0492087","nm0492087",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"108","nm0001454","nm0001454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"86","nm0000952","nm0698493",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"88","nm0850044","nm0850044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"98","nm0440913","nm0440913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"92","nm0751102","nm0751102",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"111","nm0372092","nm0206695",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"91","nm0006888","nm0006888",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"112","nm0770961","nm0345359",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1995,"118","nm0874096","nm0922799",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1990,"107","nm0001325","nm0001325",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"95","nm0069715","nm0069715",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1998,"89","nm0005871","nm0815425",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1998,"122","nm0000500","nm0000500",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"100","nm0000958","nm0489620",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"116","nm0578757","nm0060914",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"103","nm0000591","nm0947913",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,"104","nm0003080","nm0093328",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1994,"87","nm0795803","nm0795803",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"128","nm0005421","nm0005421",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"125","nm0748928","nm0748928",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"91","nm0005196","nm0001590",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"134","nm0638080","nm0000636",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1940,"94","nm0541149","nm0285218",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"125","nm0412465","nm0695609",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1978,"86","nm0001045","nm0001045",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,"95","nm0222043","nm0000455",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"135","nm0306949","nm0306949",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,"91","nm0218840","nm0218840",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1939,"92","nm0000923","nm0228693",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1954,"116","nm0112218","nm0258493",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1932,"80","nm0097648","nm0002133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1961,"100","nm0002338","nm0001986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1958,"86","nm0836328","nm0002133",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1998,"103","nm0001837","nm0629272",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"106","nm0112374","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0939182","nm0939182",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1995,"87","nm0624516","nm0604666",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"119","nm0001331","nm0001331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,"99","nm0047076","nm0047076",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1975,"97","nm0396421","nm0450720",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1996,"120","nm0000490","nm0090066",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"140","nm0000231","nm0000231",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1996,"130","nm0001661","nm0171474",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"90","nm0531751","nm1281893",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1997,"90","nm0205542","nm0113061",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"105","nm0812200","nm0604360",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1994,"118","nm0000570","nm0000570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"96","nm0373698","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"88","nm0309382","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"102","nm0000759","nm0000759",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1996,"93","nm0208854","nm0208854",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"108","nm0001243","nm0005421",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"90","nm0925870","nm0788612",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"128","nm0622695","nm0622695",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"125","nm0317981","nm0368607",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1971,"100","nm0001676","nm0001676",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"103","nm0000915","nm0353187",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"99","nm0004365","nm0711877",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996,"113","nm0000277","nm0778819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1994,"100","nm0812200","nm0859241",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1965,"99","nm0000419","nm0000419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,"98","nm0006445","nm0006445",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"123","nm0870841","nm0870841",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1997,"110","nm0001382","nm0427468",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,"90","nm0415245","nm0064503",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1979,"162","nm0001789","nm0001789",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1997,"108","nm0544079","nm0573645",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1995,"92","nm0851930","nm0258444",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"89","nm0254120","nm0254120",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"144","nm0001005","nm0416556",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"98","nm0004305","nm0070676",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"90","nm0591171","nm0425756",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"100","nm0000780","nm0292081",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"100","nm0123587","nm0828350",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"123","nm0000934","nm0000934",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"114","nm0945026","nm0945026",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"100","nm0751102","nm0751102",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"110","nm0029242","nm0029242",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1939,"133","nm0002030","nm0829330",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"103","nm0949796","nm0949796",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1996,"110","nm0950001","nm0690069",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1997,"92","nm0002049","nm0002049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,"103","nm0935863","nm0101639",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,"88","nm0477129","nm0333949",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95","nm0145309","nm0175080",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"96","nm0650561","nm0189979",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"123","nm0796124","nm0583600",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"100","nm0005540","nm0005540",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"93","nm0006916","nm0813825",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0150707","nm0937074",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"109","nm0113164","nm0113164",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"91","nm0677943","nm0046943",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1994,"110","nm0723685","nm0255133",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1975,"91","nm0384335","nm0384335",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990,"104","nm0614276","nm0299301",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,"106","nm0416945","nm0416945",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"105","nm0005348","nm0228908",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,"89","nm0048745","nm0584297",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1992,"93","nm0808807","nm0334601",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"113","nm0541391","nm0541391",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"102","nm0848414","nm0114526",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1993,"108","nm0349425","nm0349425",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1992,"126","nm0171664","nm0276466",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"109","nm0669004","nm0000671",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1960,"118","nm0167496","nm0167496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1994,"105","nm0811714","nm0739744",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1950,"113","nm0767701","nm0456017",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"52","nm0402383","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1994,"93","nm0941811","nm0477910",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,"101","nm0762263","nm0778818",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1942,"99","nm0523932","nm0501872",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1996,"95","nm0358960","nm0358960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"96","nm0296861","nm0296861",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"95","nm0001243","nm0000390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"101","nm0775447","nm0372942",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1994,"97","nm0001188","nm0001188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"106","nm0502577","nm0077171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1994,"101","nm0724798","nm0500090",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1993,"126","nm0460141","nm0460141",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1993,"107","nm0001486","nm0169540",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1976,"109","nm0651915","nm0651915",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"98","nm0389514","nm0679326",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,"78","nm0832369","nm0292072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"133","nm0001149","nm0001338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1995,"91","nm0336620","nm0001084",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"78","nm0510674","nm0683724",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"128","nm0005436","nm0005436",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"126","nm0001502","nm0060103",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1993,"110","nm0394280","nm0171474",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"103","nm0001752","nm0001752",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1994,"101","nm0006916","nm0000921",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0425957","nm0190169",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"113","nm0001486","nm0001486",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1995,"112","nm0001565","nm0047748",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"100","nm0614276","nm0493369",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"106","nm0258424","nm0454573",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1994,"133","nm0000265","nm0000265",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,"93","nm0514546","nm0334457",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"120","nm0450194","\N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996,"103","nm0219136","nm0219136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,"95","nm0005618","nm0005618",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0180891","nm0424934",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,"94","nm0734308","nm0001986",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"100","nm0233094","nm0233094",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1996,"85","nm0603588","nm0181117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,"124","nm0001317","nm0455207",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1995,"83","nm0651900","nm0411872",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1996,"100","nm0001241","nm0236486",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"95","nm0382327","nm0201063",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"97","nm0667630","nm0000175",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,"117","nm0141961","nm0271098",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"91","nm0193554","nm0193554",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1995,"90","nm0066439","nm0125803",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,"99","nm0438279","nm0277393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,"106","nm0000776","nm0828342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1993,"96","nm0001756","nm0465199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
